2019-04-01 16:10:46 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云云市场用户服务运营', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG11-智慧项目后台工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG11-后台开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云中间件产品运营经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-短视频后台开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23671-短视频前端开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27020-云计算开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21087-游戏版本管理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27192-互娱市场与用户研究经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18924-行政秘书（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG13-语音合成算法工程师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21309-腾讯课堂用户运营高级产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-中央曲库web前端开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG22-用户增长专家', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云区域高级项目经理（北京/上海/深圳/成都）（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云区域高级项目经理（北京/上海/深圳/成都）（成都）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '14914-智库公关经理（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18402-RPG手游本地化策划（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '28297-（高级）战略分析经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21309-腾讯课堂考试考证类目经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'IEG-招聘经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG15-计费系统后台测试高级工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21482-赛事/渠道运营经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG11-高级业务运维工程师（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21309-【在线教育】高级web前端开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG17-图像识别评价优化高级工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG14-AI声学高级产品策划（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '9615-CDG部门秘书（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '9615-CDG 高级秘书（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30634-腾讯广告商业内容项目开发工程师（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18796-产品策略分析经理(深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG14-社交业务图像处理开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15851-游戏Android开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15851-游戏iOS高级开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15851-游戏GPU系统工程师(深圳)', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15851-游戏人工智能研究员（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-技术支持工程师（北京/上海/深圳/成都）（深圳总部）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-技术支持工程师（北京/上海/深圳/成都）（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-技术支持工程师（北京/上海/深圳/成都）（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-技术支持工程师（北京/上海/深圳/成都）（成都）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15573-手游客户端开发高级工程师（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18402-RPG手游数据分析（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21227-游戏市场与社区运营管理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21557-高级项目经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG17-AI开放平台高级测试工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31498-游戏AI研发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31498-技术美术', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'FWZ-微信维权法务（广州）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG05-Linux后台开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TEG05-Linux后台开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '32032-执行制作人（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '24548-IP增值项目经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG10-Android客户端开发工程师（成都）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'AQ-游戏业务安全经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云高级运营开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23295-互娱游戏社区iOS开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27193-互娱文学策划经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23674-腾讯新闻数据开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25666-腾讯云智能终端行业商务拓展（深圳/北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21090-内容运营', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-全民K歌推荐策略产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-全民K歌社区产品策划', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31112-视觉设计师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '26833-组织发展经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15851-游戏AI开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15851-游戏引擎开发工程师Senior Engine Programmer', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG07-游戏加速后台开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG10-PCG搜索算法工程师（召回层）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG10-QQ浏览器推荐算法工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23874-游戏引进评测分析师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23292-互娱视觉设计师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-QQ音乐商业化Web前端工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-QQ音乐商业化Web前端工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-QQ音乐Web前端工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '25928-视觉设计师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18924-行政秘书（广州）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-QQ音乐后台开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG16-车联网项目经理（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23292-互娱游戏品牌经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31677-智能翻译设计组长（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15573-MMORPG手游2D场景原画设计师(上海)', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '15573-MMORPG手游引擎开发高级工程师（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '20503-智能设备嵌入式软件开发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30628-腾讯广告营销洞察数据科学家（研发中心 深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'AQ-游戏业务安全经理（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30624-腾讯广告消费品零售行业运营经理（上海）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-存储产品项目经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯专有云高级产品运营经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CSIG02-腾讯智慧教育数据产品经理(北京)', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23295-互娱流程管理经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'CS-腾讯公益产品经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '23295-互娱前端工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'HY6-互娱平台赛事产品运营经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31498-游戏客户端研发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31498-游戏服务器研发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31498-游戏引擎研发工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18924-部门秘书（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18924-行政秘书（北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'WXG08-121 微信商业数据分析工程师（广州）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '31498-高级项目经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '29309- 腾讯云战略生态合作经理（深圳） ', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '28605-微信跨境支付区域运营经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18425-海外钱包商户行业运营经理', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27092-增长策略产品经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '22989-腾讯云Serverless产品架构师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30628-腾讯广告算法工程师（研发中心-北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30628-腾讯广告系统后台开发高级工程师（研发中心-深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30628-腾讯广告效果衡量数据科学家（研发中心-深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '30628-腾讯广告推荐算法与系统工程师（研发中心-北京）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '27092-应用宝换量新增经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'WXG08-212 微信看一看产品策划经理（广州）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21530-腾讯音乐企业文化经理（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21228-集换式卡牌游戏商业化策划（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21228- 游戏运营-版本数据岗', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21228-集换式卡牌游戏数据分析（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '18434-web前端工程师', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-腾讯音乐存储运维工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'TME-腾讯音乐运营开发工程师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': 'PCG19-腾讯视频TV端视觉设计师（深圳）', 'publish_time': '2019-04-01'}
2019-04-01 16:11:08 [tencent_crawlspider.spiders.e_hr] WARNING: {'title': '21228-集换式卡牌游戏运营经理（深圳）', 'publish_time': '2019-04-01'}
